"Language","Glottocode","PC1","PC2","PC3"
"Ukrainian","ukra1253",-4.5035393433619,0.728566899979481,3.13170492159913
"Malay, Tanjung Raden",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Northern Kurdish","nort2641",0.0830073916082258,-1.26493495442299,0.162707766635446
"Shiwiar","shiw1235",-1.6992265343697,-1.09002086497778,-0.318487302224231
"Onondaga","onon1246",3.39671314111675,0.181360884587848,1.13754302991919
"Seneca","sene1264",0.933069078534835,-0.112864066527689,1.77418048150723
"Tuscarora","tuse1257",3.39671314111675,0.181360884587848,1.13754302991919
"Spanish, Quito",NA,-4.5035393433619,0.728566899979481,3.13170492159913
"Bandial","band1340",-0.431904001959759,-1.54023493173491,-0.729360424957544
"Bini","bini1246",-5.16697146867256,-0.113463978218131,-0.142261959435179
"Dargwa, Mehweb",NA,1.45131798707623,-0.0618722828173292,0.764783720666013
"Galolen","galo1243",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Pero","pero1241",-0.139477740914459,-1.13626856611246,0.303536105644439
"Mupun","mupu1234",-2.21290953503301,-0.277244913639121,-0.0446866912121776
"Kham","kham1286",-1.10025094961333,-0.425211434754536,-0.588618320410627
"Bumthangkha","bumt1240",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Italian (Contessa Entellina Sicilian)",NA,-0.889696901750474,3.12194910864211,-2.10093968387367
"Italian (Agrigento Sicilian)",NA,-0.889696901750474,3.12194910864211,-2.10093968387367
"Japhug Rgyalrong","japh1234",-1.05866140818514,-1.08144730335077,-0.278002631700196
"Garífuna","gari1256",-0.264160012663342,2.08082136972624,-1.33022916445043
"Gwandara","gwan1268",-0.139477740914459,-1.13626856611246,0.303536105644439
"Ujir","ujir1237",0.966455164057264,0.204254326096451,-0.8367838483542
"Chichimeca-Jonaz","chic1272",1.50462564097685,-0.797547530424792,-0.402105752198587
"Tzeltal","tzel1254",0.568445089700135,-0.112547838946798,0.438350867450402
"Tzeltal","tzel1254",0.568445089700135,-0.112547838946798,0.438350867450402
"Tzeltal","tzel1254",0.568445089700135,-0.112547838946798,0.438350867450402
"German, Zurich","swis1247",-1.69981195814897,-1.09078584879575,-0.319676089290675
"German, Zurich","swis1247",-1.69981195814897,-1.09078584879575,-0.319676089290675
"German, Zurich","swis1247",-1.69981195814897,-1.09078584879575,-0.319676089290675
"German, Zurich","swis1247",-1.69981195814897,-1.09078584879575,-0.319676089290675
"German, Zurich","swis1247",-1.69981195814897,-1.09078584879575,-0.319676089290675
"German, Zurich","swis1247",-1.69981195814897,-1.09078584879575,-0.319676089290675
"G|ui",NA,2.49267548025882,0.0296568870485127,0.863417559830596
"ǂHaba","gabe1238",2.49267548025882,0.0296568870485127,0.863417559830596
"Kuna","bord1248",-0.951073852584258,-1.20732383530991,-0.0353060851859458
"Italian, Marchigiano",NA,-0.889696901750474,3.12194910864211,-2.10093968387367
"Arabic, Jerusalem",NA,-0.31879671711881,-0.413531147275572,0.000515954815992203
"Coptic","copt1239",2.08458935440494,0.388724190707322,0.232338803444564
"Portuguese, Brazilian","braz1246",-5.44729210659203,1.32841934893156,3.42043867023302
"Spanish, Bolivian",NA,-4.5035393433619,0.728566899979481,3.13170492159913
"Aymara","cent2142",2.87497010745996,-0.0536022706820656,0.431639342069077
"Kogi","cogu1240",2.48897447485251,-1.21814646168547,0.988807793133748
"Lacandón","laca1243",0.568445089700135,-0.112547838946798,0.438350867450402
"Kayardild","kaya1319",3.74985722266495,-0.266045880937168,1.20951701398505
"Kómnzo","wara1294",1.44612248066424,-0.146445652184366,0.732156425092248
"Wára","wara1295",1.44612248066424,-0.146445652184366,0.732156425092248
"Anta","anta1254",1.44612248066424,-0.146445652184366,0.732156425092248
"Nama (in PNG)","nama1266",1.44612248066424,-0.146445652184366,0.732156425092248
"Tabare","taba1262",0.838720429214794,-0.246055827817369,0.023560651617657
"Sawai","sawa1247",0.507458257179389,-1.57008818387325,-0.53705357062241
"Ku Waru",NA,-0.754382709772008,-0.281056005241088,-0.134465959245075
"Melpa","melp1238",-0.0353914139916493,-0.851223850154215,-0.0686390502979994
"Kangal",NA,1.35918192402226,0.362247230654435,0.181649750512336
"Imbonggu",NA,-0.754382709772008,-0.281056005241088,-0.134465959245075
"Bargam","barg1252",0.838720429214794,-0.246055827817369,0.023560651617657
"Wemale","OJO",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Berta","bert1248",-1.1508012707769,0.658210693704074,0.605280282727336
"Muko-Muko","muko1237",0.187221818498484,-0.593510083470662,-1.06095116201145
"Ambel","waig1244",0.966455164057264,0.204254326096451,-0.8367838483542
"Pnar","pnar1238",0.520710724768734,0.531000183370705,-0.241215062023619
"Temiar","temi1246",-2.09803856411509,0.132389870111126,0.162270762643216
"Lushootseed","lush1251",2.46087691138013,-0.645671968485448,1.01220625526345
"Czech","czec1258",-7.14961512133792,0.838305346565455,3.69565646823918
"Lelemi","lele1264",-2.19155401324658,-1.04061559903146,-0.977997385408896
"Safwa","safw1238",-1.6085209019247,-1.456481303649,-0.693319618424436
"Mongsen Ao","mong1332",-1.10025094961333,-0.425211434754536,-0.588618320410627
"Shan, Northern","shan1277",-0.704766528245048,1.54096778796912,-0.541139087584264
"Dong","nort2735",1.73514164386064,0.909024624787816,0.290611382628773
"Kaili Qanao",NA,1.37243126447135,-0.169650777223691,0.770681423751448
"Nuosu","sich1238",1.50454963364757,5.29376060950091,-2.99256626166145
"Ilongot","ilon1239",0.507458257179389,-1.57008818387325,-0.53705357062241
"Naxi","naxi1245",-1.10025094961333,-0.425211434754536,-0.588618320410627
"Tibetan, Khams","kham1282",-1.05866140818514,-1.08144730335077,-0.278002631700196
"Tibetan, Khams","kham1282",-1.05866140818514,-1.08144730335077,-0.278002631700196
"Tibetan, Shangri La",NA,-1.10025094961333,-0.425211434754536,-0.588618320410627
"Barí (Americas)","bari1297",1.48229854274453,-0.201256845358427,0.698283263470241
"Waijewa","weje1237",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Toba Batak","bata1289",-1.25402795894358,2.48549388497057,-2.84996519645967
"Mandailing Batak","bata1291",0.507458257179389,-1.57008818387325,-0.53705357062241
"Simalungun Batak","bata1288",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kelabit","kela1258",0.507458257179389,-1.57008818387325,-0.53705357062241
"Malay, Pattani","patt1248",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Thai, Southern","sout2746",1.80612881563982,-0.0111918281406441,0.316967812677421
"Tiwa","tiwa1253",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Maithili","mait1250",-2.33123778991355,0.601078385204969,-0.426045207667809
"Bhojpuri","bhoj1244",-4.51236456025545,0.077399866900632,1.37981324617619
"Rajasthani","raja1256",-0.889696901750474,3.12194910864211,-2.10093968387367
"Oriya","west2384",-0.889696901750474,3.12194910864211,-2.10093968387367
"Dogri","dogr1250",-2.23790308941451,-0.390006280112226,-0.0732502003637974
"Diyari","dier1241",3.70416916882089,-0.0870050274952774,0.457102307009466
"Jiwarli (Djiwarli)","djiw1241",2.8628911238675,-0.547548363906176,0.50252510275283
"Gamilaraay","gami1243",3.12203737841715,-0.381797140186362,0.563805587354131
"Gamilaraay","gami1243",3.12203737841715,-0.381797140186362,0.563805587354131
"Tariana","tari1256",2.12633315273374,0.75972288065835,0.452957078481834
"Tucano","tuca1252",-0.948118953494677,0.172221057118889,0.189905475749392
"Ap Ma    (Ab Ma)","apma1241",1.47932043726727,-0.170352596857955,0.684489253390186
"Apali","apal1256",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Rumu","rumu1243",2.00332874308253,1.08088502363857,0.626154637852069
"Purari","pura1257",0.255138415607583,0.19078724553181,0.337687566513317
"Kiwai, Northeast","nort2930",1.78906735999047,0.37273707943879,0.46963487862596
"Enga","enga1252",-1.04755825266059,-0.697222253081876,-1.2957555724438
"Magi","magi1243",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Motu  (western)","motu1246",-0.986523115549252,-1.0008012569045,-1.95662572339012
"Ma Manda (Sauk)","sauk1252",-0.0353914139916493,-0.851223850154215,-0.0686390502979994
"Baluan","balu1258",0.187221818498484,-0.593510083470662,-1.06095116201145
"Eibela (Aimele)","aime1238",2.07078414554656,1.04534138892784,0.628361731515108
"Tok Pisin, Madang","tokp1240",-4.5035393433619,0.728566899979481,3.13170492159913
"Tolai  (Minigir)","mini1257",-2.40756665031877,-0.728317714350935,-0.804189468135313
"Kwoma","kwon1262",1.03617916073949,-0.821339685580756,0.716523874015636
"Malay, Jayapura Papuan",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Malay, Merauke Papuan",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Patpatar","papt1243",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Italian, Milan",NA,-0.889696901750474,3.12194910864211,-2.10093968387367
"Araona","arao1248",1.34584525591677,-0.934579876320984,0.64090172207947
"Irarutu","irar1238",0.507458257179389,-1.57008818387325,-0.53705357062241
"Warembori","ware1253",0.966455164057264,0.204254326096451,-0.8367838483542
"Sawila","sawi1256",1.56458028264568,-0.199239961769281,0.649407024848527
"Yaur","yaur1239",0.966455164057264,0.204254326096451,-0.8367838483542
"Amarasi","amar1273",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Idi","nucl1597",1.77433729789584,1.43302618785655,0.813071837415146
"Gamkonora","gamk1238",2.28360087539563,0.427305897078743,0.942208686442853
"Aklanon","akla1241",-2.16937994463287,-0.98318531171366,-1.06911528888857
"Palawan","nucl1738",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Molbog","molb1237",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kagayanen","kaga1256",-2.16937994463287,-0.98318531171366,-1.06911528888857
"Sarangani Blaan","sara1326",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Bangingi Sama",NA,-1.67226685914568,-0.896912846948131,-0.940594286793205
"Murut (Timugon)","timu 1262",0.507458257179389,-1.57008818387325,-0.53705357062241
"Malagasy, Merina","meri1243",-6.19013194196391,3.64299043250573,1.25487066661101
"Madurese","nucl1460",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Gorontalo","goro1259",0.507458257179389,-1.57008818387325,-0.53705357062241
"Sika","sika1262",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Javanese, Malang","dusu1269",0.507458257179389,-1.57008818387325,-0.53705357062241
"U’ud Danum, Ambalaw",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Iban, Riam Sejawa’",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Muara Sipongi",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Bintuhan (Kaur)","kaur1269",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Goray",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Kantuq",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Dayak Kayong, Betenong",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Laor, Kalam","kala1397",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Dayak Melahuy, Meirahuy",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Dayak Pesaguan",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Dayak Jelay, Lamboy","lamb1273",0.187221818498484,-0.593510083470662,-1.06095116201145
"Mairasi","nucl1594",0.947960908072016,0.191546665986616,0.391727277165213
"Moken","moke1242",0.633331913722556,-1.65748733056387,-0.696198108851049
"Tidung, Tarakan Southern","tara1317",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Enggano","engg1245",0.507458257179389,-1.57008818387325,-0.53705357062241
"Serui Laut",NA,0.966455164057264,0.204254326096451,-0.8367838483542
"Classical Chinese (literacy)","lite1248",-1.10025094961333,-0.425211434754536,-0.588618320410627
"South Pinghua","sout3250",-1.10025094961333,-0.425211434754536,-0.588618320410627
"Wèré","were1244",1.05180494219383,-0.24594328435815,0.646053962219397
"Kémä","kama1361",1.44612248066424,-0.146445652184366,0.732156425092248
"Kancha/Kunja","kunj1246",1.44612248066424,-0.146445652184366,0.732156425092248
"Hebrew, Biblical","bibl1238",2.08458935440494,0.388724190707322,0.232338803444564
"Old Persian","oldp1255",-0.889696901750474,3.12194910864211,-2.10093968387367
"Middle Persian","midd1352",-0.889696901750474,3.12194910864211,-2.10093968387367
"Early Middle English","midd1317",-0.889696901750474,3.12194910864211,-2.10093968387367
"Hebrew, Talmudic",NA,-0.31879671711881,-0.413531147275572,0.000515954815992203
"Aramaic, Talmudic","jewi1240",2.08458935440494,0.388724190707322,0.232338803444564
"Akkadian","akka1240",-5.15889934964178,0.564367827993268,1.43592685746732
"Poko-Rawo","rawo1244",2.59978397259005,0.842863550581104,0.773873248861495
"Kimaama","kima1246",2.00807925167069,0.16786149194764,0.0244046462804896
"Riantana","rian1263",2.99750624912755,0.83539540219574,0.72466569630415
"Ndom","ndom1245",2.99750624912755,0.83539540219574,0.72466569630415
"Bilua","bilu1245",1.1482955387273,0.262509830278619,0.515206117367948
"Kamasau","kama1367",1.46425127180867,-0.16381130874306,0.513495808278424
"Oksapmin","oksa1245",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Nimboran","nucl1633",2.96097494509629,0.974632508027558,0.826613953822527
"Wala  (Langalanga)","wala1266",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kasua","kasu1251",2.07078414554656,1.04534138892784,0.628361731515108
"Iatmul","iatm1242",2.75481153429895,5.31482088432292,-2.03476842188142
"Wano","wano1243",0.838720429214794,-0.246055827817369,0.023560651617657
"Nggem","ngge1241",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Patep","pate1247",0.966455164057264,0.204254326096451,-0.8367838483542
"Taiap","taia1239",2.68027386389129,1.00128396902379,0.987329377621079
"Tainae","tain1253",1.77949408442404,0.650855199525723,1.04157567131036
"Welsh","wels1247",-2.33123778991355,0.601078385204969,-0.426045207667809
"Welsh","wels1247",-2.33123778991355,0.601078385204969,-0.426045207667809
"Rutul","rutu1240",0.594752546916039,-0.132152101031499,0.448235321008521
"Nootka  (Nuu-chah-nulth)","noot1239",3.75485405570383,0.307266700781753,1.09468957546388
"Qawasqar","qawa1238",4.92783199813839,-0.359576155581131,1.24240738592329
"Puinave","puin1248",0.0830073916082258,-1.26493495442299,0.162707766635446
"Da’a","daaa1238",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Uma   (Pipikoro)","umaa1242",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Konjo (Coastal)","konj1250",0.507458257179389,-1.57008818387325,-0.53705357062241
"Dobel","dobe1238",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Nyindrou","nyin1250",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Dami",NA,-1.67226685914568,-0.896912846948131,-0.940594286793205
"Yabem","yabe1254",0.507458257179389,-1.57008818387325,-0.53705357062241
"Adzera","adze1240",1.42704500560948,-0.753172915264079,-1.22106911714946
"Mekeo","meke1243",-0.269365417572804,-1.42345308826233,-1.85731668430904
"Maringe","mari1427",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Lewo","lewo1242",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Kwamera","kwan1252",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Marshallese","mars1254",-4.13664426235428,2.36198842617576,1.0604244874713
"North Tanna","nort2847",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Nemi","nemi1240",0.507458257179389,-1.57008818387325,-0.53705357062241
"Western Fijian","west2519",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Mentawai, Muarasiberut",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Walak","wala1269",-0.0353914139916493,-0.851223850154215,-0.0686390502979994
"Chintang","chhi1245",0.0273398102027014,-0.259952913268516,-0.30724970184104
"Arabic, Modern Standard","arab1395",-4.55770599428627,0.931867390994204,3.31786554267579
"Sliammon","sila1241",2.61089460018023,0.0146850532122278,0.935271089615525
"Aché","ache1246",0.386526312708179,-0.180887772095359,-0.0887765710122762
"Aguaruna","agua1253",-2.23890548130407,-0.39131612368526,-0.0752857010660601
"Akhvakh, Northern","akhv1239",1.49569593117239,-0.893471607535694,0.774337240569583
"Albanian, Tosk","alba1268",-4.5035393433619,0.728566899979481,3.13170492159913
"Andi","andi1255",1.49569593117239,-0.893471607535694,0.774337240569583
"Armenian, Western","homs1234",-1.69981195814897,-1.09078584879575,-0.319676089290675
"Ayoreo","ayor1240",0.947960908072016,0.191546665986616,0.391727277165213
"Bezhta","bezh1248",0.594752546916039,-0.132152101031499,0.448235321008521
"Botlikh","bolt1242",1.49569593117239,-0.893471607535694,0.774337240569583
"Budukh","budu1248",1.49569593117239,-0.893471607535694,0.774337240569583
"Canela (-khahô)","cane1242",2.60125292498837,-0.39495111268171,0.0253806282234001
"Carib, De'kwana (Maquiritari)","maqu1238",4.31536024679685,5.48880876795134,-2.07249798640891
"Catalan","stan1289",-2.33123778991355,0.601078385204969,-0.426045207667809
"Catuquina","katu1274",1.06750386303092,-0.85399091589641,0.667800212976452
"Thai, Central","thai1261",-6.98536341050697,2.42516889069725,4.23007204447461
"Chácobo","chac1251",5.0621742699363,5.20734164122638,-2.03899341461504
"Chadong","chad1240",1.58929116976506,0.636397229675959,0.252378123636464
"Chamalal","cham1309",1.49569593117239,-0.893471607535694,0.774337240569583
"Chatino, Zacatepec","zaca1242",1.83578792418386,0.412510624309957,0.320276682103617
"Chechen, Akkin",NA,-1.165023495321,0.112781056964129,-0.493894949817602
"Chipaya","chip1262",1.18214875851142,0.233643753768533,0.387996124350914
"Chiriguano","east2555",-1.88962996738927,-0.00678496120418112,0.275176681042505
"Chorote  (Chorok pueblo)","chor1274",1.41592386983872,0.162368531596869,0.276125331136253
"Cofán","cofa1242",1.1482955387273,0.262509830278619,0.515206117367948
"Dehong","deho1238",1.80612881563982,-0.0111918281406441,0.316967812677421
"Ecun Buyang","buya1244",1.80612881563982,-0.0111918281406441,0.316967812677421
"Embera","embe1258",1.20347095450347,0.178515074872165,0.332973112360538
"Ese Ejja","esee1248",0.473114979865565,-0.123729829574203,0.355991194242294
"Ghulfan","ghul1238",2.5426120008431,0.519953915421252,1.28418839876305
"Haida, Northern","nort2938",5.68028657574021,4.9581521944394,-1.46488135352579
"Hinukh","hinu1240",0.594752546916039,-0.132152101031499,0.448235321008521
"Ignaciano","igna1246",2.39488847995245,0.633846404140632,0.524591360707841
"Kaingáng","kain1272",1.81207857130151,-0.262005542954701,0.573364065461639
"Karajá","kara1500",2.8415498486244,-0.275250717330135,0.797740663425316
"Karata","kara1474",1.49569593117239,-0.893471607535694,0.774337240569583
"Khamuang, Chiang Mai",NA,1.80612881563982,-0.0111918281406441,0.316967812677421
"Khinalug","khin1240",1.49569593117239,-0.893471607535694,0.774337240569583
"Komi","komi1267",2.29091004654153,-0.0363303916880451,0.490606831221693
"Kumyk","kumy1244",0.472854406396399,-0.152130911151929,0.381671525426368
"Kvarshi, Inxokvari","inxo1238",1.49569593117239,-0.893471607535694,0.774337240569583
"Lak","lakk1252",-0.181431416643038,0.763058459041285,-0.148829714360593
"Lakkia","lakk1238",1.73514164386064,0.909024624787816,0.290611382628773
"Langja Buyang",NA,1.80612881563982,-0.0111918281406441,0.316967812677421
"Lengua","leng1262",4.85967654380847,0.323973839946936,2.01378888127467
"Hlai, Baoting",NA,1.80612881563982,-0.0111918281406441,0.316967812677421
"Limonese Creole","limo1249",-1.69981195814897,-1.09078584879575,-0.319676089290675
"Maca  (Maká)","maca1260",1.41592386983872,0.162368531596869,0.276125331136253
"Mulam","mula 1253",1.58929116976506,0.636397229675959,0.252378123636464
"Neggerhollands",NA,2.01289947137893,-0.670659369121214,0.253726408512655
"Shiriana","yano1261",3.8610676198197,5.73211480798351,-2.08014193686358
"Nivaclé","niva1238",1.41592386983872,0.162368531596869,0.276125331136253
"Páez","paez1247",3.60060980628834,0.269266997503812,1.44803295572695
"Panare","enap1235",4.5182578243172,5.50497228016774,-2.13724879699064
"Pilagá","pila1245",3.1258554517428,0.683752658100422,0.510344578389488
"Qau Kelao",NA,1.80612881563982,-0.0111918281406441,0.316967812677421
"Angaité","anga1316",2.08513511345136,1.13977562905036,0.631736070822791
"Sanapaná, Enlhet","east2852",3.40649454123612,0.947332996607503,0.964972281645464
"Sanchong Kelao","sanc1245",1.80612881563982,-0.0111918281406441,0.316967812677421
"Selknam","onaa1245",3.55728442526197,-0.969848786819589,-0.392356438175268
"Shan","shan1277",-0.704766528245048,1.54096778796912,-0.541139087584264
"Siona","sion1249",2.22999750208145,0.210363649923911,0.926143767281842
"Sirionó","siri1273",4.97566832782082,2.95926834137703,-0.447714096167056
"Thai, Songkhla (southern thai)","sout2746",1.80612881563982,-0.0111918281406441,0.316967812677421
"Sui","suii1243",1.73514164386064,0.909024624787816,0.290611382628773
"Tabassaran, North","taba1259",0.594752546916039,-0.132152101031499,0.448235321008521
"Tacana","taca1256",1.92344609918039,-0.266699168641011,0.73194293916658
"Lü","luuu1242",-1.82341440175024,4.18866243678552,-1.62381966200655
"Thai, Korat ","khort1272",-4.71072519911127,1.44293562461697,3.5070531745535
"Tindi","tind1238",1.49569593117239,-0.893471607535694,0.774337240569583
"Toba","toba1269",0.817480426959009,-0.861868374822625,1.34593529755207
"Tongan","tong1325",-4.5243899099021,0.482172692927193,1.35502227842563
"Trinitario","trin1278",2.39488847995245,0.633846404140632,0.524591360707841
"Tsez, Mokok","moko1257",1.49569593117239,-0.893471607535694,0.774337240569583
"Tuamotuan","tuam1242",0.859392387156503,-1.07189679945026,-1.13746121469933
"Waorani","waor1240",3.64556468362518,0.238053016542877,1.39119562064529
"Wapishana","wapi1253",1.74235392873286,5.65171300027037,-2.68925244362702
"Waura","waur1245",1.55603927205764,0.655699335640805,0.247180209743362
"Yanomámi","yano1262",1.31763901100494,0.617680142949248,0.0217318769132585
"Yaruro","pume1238",6.10620256252588,5.33931804663565,-1.68824224885005
"Yavitero","yavi1245",1.55603927205764,0.655699335640805,0.247180209743362
"Yuwana","yuwa1244",2.87497010745996,-0.0536022706820656,0.431639342069077
"Aramaic, Ancient","olda1245",2.08458935440494,0.388724190707322,0.232338803444564
"Avestan","aves1237",-0.889696901750474,3.12194910864211,-2.10093968387367
"English, Middle","midd1317",-0.889696901750474,3.12194910864211,-2.10093968387367
"English, Old","olde1238",-0.889696901750474,3.12194910864211,-2.10093968387367
"German, Middle High","midd1343",-0.889696901750474,3.12194910864211,-2.10093968387367
"German, Old High","oldh1241",-0.889696901750474,3.12194910864211,-2.10093968387367
"Gothic","goth1244",-0.889696901750474,3.12194910864211,-2.10093968387367
"Greek, Ancient","anci1242",-0.889696901750474,3.12194910864211,-2.10093968387367
"Hittite","hitt1242",-0.889696901750474,3.12194910864211,-2.10093968387367
"Irish, Old","oldi1246",-0.889696901750474,3.12194910864211,-2.10093968387367
"Latin","lati1261",-4.40458309049426,0.531242416712695,1.90426773929466
"Prussian","prus1238",1.94342096246274,0.206074813376067,0.0255053135231716
"Sanskrit","sans1269",-2.23790308941451,-0.390006280112226,-0.0732502003637974
"Slavonic, Old Church","chur1257",1.94342096246274,0.206074813376067,0.0255053135231716
"Tokharian A","tokh1242",-0.889696901750474,3.12194910864211,-2.10093968387367
"Tokharian B","tokh1243",-0.889696901750474,3.12194910864211,-2.10093968387367
"Asmat, Central","asma1257",0.838720429214794,-0.246055827817369,0.023560651617657
"Asmat, Casuarina Coast","casu1237",-0.0353914139916493,-0.851223850154215,-0.0686390502979994
"Asmat, Citak","cita1245",-0.754382709772008,-0.281056005241088,-0.134465959245075
"Ouma","ouma1237",1.55608122785582,-0.129112026465289,-0.719954006965973
"Magori","mago1248",0.507458257179389,-1.57008818387325,-0.53705357062241
"Yoba","yoba1237",1.55608122785582,-0.129112026465289,-0.719954006965973
"Bina","bina1271",1.55608122785582,-0.129112026465289,-0.719954006965973
"Halia","hali1244",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Ipiko","ipik1244",2.04600053781934,0.143408277441189,0.624358695246618
"Chru Jrang",NA,0.187221818498484,-0.593510083470662,-1.06095116201145
"Haroi","haro1237",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Jarai","jara1266",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Rade","rade1240",-0.967929754431455,1.3399123047759,-2.83549082778392
"Maia","maia1254",-0.0353914139916493,-0.851223850154215,-0.0686390502979994
"Pulo Annian","sons1242",0.507458257179389,-1.57008818387325,-0.53705357062241
"Koluwawa","kolu1245",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Arabic, Nazereth",NA,-0.31879671711881,-0.413531147275572,0.000515954815992203
"Aka-Bea","akab1249",5.84527887824579,-0.608806209086103,0.928374302562789
"Aka-Kede","akak1252",4.50121985129661,-0.627360762691818,1.33429774709286
"Aka-Cari","akac1240",4.50121985129661,-0.627360762691818,1.33429774709286
"Old Basque",NA,2.81742803004346,0.174732854643279,0.882076067397111
"Parkateje","timb1254",2.10720668770035,0.356731164606368,0.883841255494466
"Udi, Vartashen",NA,0.594752546916039,-0.132152101031499,0.448235321008521
"Tat, Caucasian","cauc1242",-0.889696901750474,3.12194910864211,-2.10093968387367
"Mingrelian","ming1252",2.08513511345136,1.13977562905036,0.631736070822791
"Central Kurdish, Warmawa","warm1239",-4.5035393433619,0.728566899979481,3.13170492159913
"Qohrudi, Central Plateau","gohr1234",-0.889696901750474,3.12194910864211,-2.10093968387367
"Mazanderani","maza1291",-1.69981195814897,-1.09078584879575,-0.319676089290675
"Muak Sa-aak","tail1246",-1.49843756196248,-0.0178717448366089,-0.171292022572728
"Vietnamese, Northern","nort2683",-1.49843756196248,-0.0178717448366089,-0.171292022572728
"Vietnamese, Southern","sout2687",-5.11403960254582,1.23593829232139,3.44821028747653
"Thai, Northern","nort2740",-0.704766528245048,1.54096778796912,-0.541139087584264
"Karen, Sgaw","sgaw1245",-2.22195817147998,-0.260626211902522,-0.164288315730269
"Isamal","isam1242",0.507458257179389,-1.57008818387325,-0.53705357062241
"Chong, Chantaburi","chon1284",1.5095691192407,0.209019530363581,0.215439873721014
"Nyah Kur","nyah1250",1.65959422972431,0.577754244246312,0.431787593102732
"U","uuuu1243",1.65959422972431,0.577754244246312,0.431787593102732
"Thavung","aheu1239",1.84852402094087,0.787518907951474,0.387704620329488
"Kurudu","kuru1305",0.966455164057264,0.204254326096451,-0.8367838483542
"Umar","yere1243",0.966455164057264,0.204254326096451,-0.8367838483542
"K’ekchí","kekc1242",-0.180048659196616,0.773396815718374,-0.152025697440599
"Kaqchikel","kaqc1270",1.54125569718064,-0.919758289320549,0.76855442163055
"Saisyat",NA,0.966455164057264,0.204254326096451,-0.8367838483542
"Kanakanavu","kana1286",1.27877854817138,0.111821680738042,-0.739779086954409
"Tepehua, Pisaflores","pisa1237",1.99342914737551,0.569437226475837,0.309982906276433
"Nukeria","nuku1259",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Talaud","tala1285",0.0437766949315417,-1.09356906466333,-0.791628439232139
"Urak Lawoi","urak1238",0.966455164057264,0.204254326096451,-0.8367838483542
"Romblonon","roml1245",-1.67226685914568,-0.896912846948131,-0.940594286793205
"Portuguese, Tabatinga Brazilian",NA,-0.889696901750474,3.12194910864211,-2.10093968387367
"Tz’utujil","tzut1248",-0.180048659196616,0.773396815718374,-0.152025697440599
"Q’anjob’al","ganj1241",0.568445089700135,-0.112547838946798,0.438350867450402
"Belizean Creole","beli1260",-0.889696901750474,3.12194910864211,-2.10093968387367
"Alagwa","alag1248",0.177358628092317,-1.14895265895972,0.296597443802699
"Casamancese Creole",NA,-2.33158148382157,-0.2670549732474,-0.204376881804879
"Tayo","tayo1238",0.966455164057264,0.204254326096451,-0.8367838483542
